greg rusedski has criticised the governing
clay losing to rafael nadal on
losing to rafael nadal on the
to rafael nadal on the opening
rafael nadal on the opening day
nadal on the opening day before
on the opening day before going
the opening day before going down
opening day before going down to
day before going down to carlos
before going down to carlos moya
going down to carlos moya in
down to carlos moya in the
to carlos moya in the allimportant
henman broke new ground by reaching
broke new ground by reaching the
new ground by reaching the semis
ground by reaching the semis on
by reaching the semis on clay
reaching the semis on clay at
the semis on clay at the
semis on clay at the french
on clay at the french open
clay at the french open a
at the french open a stunning
the french open a stunning effort
french open a stunning effort and
open a stunning effort and also
a stunning effort and also at
stunning effort and also at the
a quarterfinal defeat to mario ancic
quarterfinal defeat to mario ancic at
defeat to mario ancic at wimbledon
to mario ancic at wimbledon was
mario ancic at wimbledon was disappointing
ancic at wimbledon was disappointing for
at wimbledon was disappointing for the
wimbledon was disappointing for the limp
was disappointing for the limp manner
disappointing for the limp manner of
for the limp manner of the
the limp manner of the britons
limp manner of the britons defeat
manner of the britons defeat but
of the britons defeat but he
the britons defeat but he remains
britons defeat but he remains optimistic
defeat but he remains optimistic of
but he remains optimistic of going
he remains optimistic of going further
british number two rusedski endured a
number two rusedski endured a rollercoaster
two rusedski endured a rollercoaster year
rusedski endured a rollercoaster year returning
endured a rollercoaster year returning to
a rollercoaster year returning to the
rollercoaster year returning to the circuit
year returning to the circuit after
returning to the circuit after being
to the circuit after being cleared
the circuit after being cleared of
circuit after being cleared of a
after being cleared of a doping
being cleared of a doping offence
with his ranking down at thisisanumber
his ranking down at thisisanumber many
ranking down at thisisanumber many feared
down at thisisanumber many feared the
at thisisanumber many feared the thisisanumber
thisisanumber many feared the thisisanumber career
many feared the thisisanumber career was
feared the thisisanumber career was over
the thisisanumber career was over but
thisisanumber career was over but he
career was over but he battled
was over but he battled back
over but he battled back in
but he battled back in the
he battled back in the second
battled back in the second half
back in the second half of
in the second half of the
the second half of the season
second half of the season to
half of the season to reenter
of the season to reenter the
the russian women finally delivered on
russian women finally delivered on their
women finally delivered on their longrecognised
finally delivered on their longrecognised promise
delivered on their longrecognised promise in
on their longrecognised promise in thisisanumber
their longrecognised promise in thisisanumber with
longrecognised promise in thisisanumber with myskina
promise in thisisanumber with myskina maria
in thisisanumber with myskina maria sharapova
thisisanumber with myskina maria sharapova and
with myskina maria sharapova and svetlana
myskina maria sharapova and svetlana kuznetsova
maria sharapova and svetlana kuznetsova winning
sharapova and svetlana kuznetsova winning grand
and svetlana kuznetsova winning grand slams
svetlana kuznetsova winning grand slams before
kuznetsova winning grand slams before taking
winning grand slams before taking the
grand slams before taking the seasonending
but while the young russians were
while the young russians were on
the young russians were on the
young russians were on the way
russians were on the way up
were on the way up it
on the way up it was
the way up it was a
way up it was a different
up it was a different story
it was a different story for
was a different story for the
a different story for the belgians
different story for the belgians and
story for the belgians and the
only veteran lindsay davenport held the
veteran lindsay davenport held the new
lindsay davenport held the new wave
davenport held the new wave at
held the new wave at bay
the new wave at bay a
new wave at bay a stunning
wave at bay a stunning run
at bay a stunning run of
bay a stunning run of form
a stunning run of form after
stunning run of form after wimbledon
run of form after wimbledon taking
of form after wimbledon taking her
form after wimbledon taking her to
after wimbledon taking her to number
wimbledon taking her to number one
taking her to number one ahead
her to number one ahead of
to number one ahead of amelie
number one ahead of amelie mauresmo
one ahead of amelie mauresmo whose
ahead of amelie mauresmo whose grand
of amelie mauresmo whose grand slam
amelie mauresmo whose grand slam drought
the year started in regulation fashion
year started in regulation fashion as
started in regulation fashion as justine
in regulation fashion as justine heninhardenne
regulation fashion as justine heninhardenne beat
fashion as justine heninhardenne beat compatriot
as justine heninhardenne beat compatriot kim
justine heninhardenne beat compatriot kim clijsters
heninhardenne beat compatriot kim clijsters at
beat compatriot kim clijsters at the
a virus ruined the rest of
virus ruined the rest of heninhardennes
ruined the rest of heninhardennes year
the rest of heninhardennes year although
rest of heninhardennes year although she
of heninhardennes year although she was
heninhardennes year although she was fit
year although she was fit enough
although she was fit enough to
she was fit enough to win
was fit enough to win olympic
fit enough to win olympic gold
enough to win olympic gold but
to win olympic gold but clijsters
win olympic gold but clijsters had
olympic gold but clijsters had an
gold but clijsters had an even
but clijsters had an even more
she suffered a serious wrist injury
suffered a serious wrist injury and
a serious wrist injury and then
serious wrist injury and then announced
wrist injury and then announced the
injury and then announced the end
and then announced the end of
then announced the end of her
announced the end of her relationship
the end of her relationship with
end of her relationship with lleyton
of her relationship with lleyton hewitt
her relationship with lleyton hewitt and
relationship with lleyton hewitt and will
with lleyton hewitt and will be
lleyton hewitt and will be happy
hewitt and will be happy to
and will be happy to see
will be happy to see the
in their absence myskina thrashed elena
their absence myskina thrashed elena dementieva
absence myskina thrashed elena dementieva in
myskina thrashed elena dementieva in a
thrashed elena dementieva in a historic
elena dementieva in a historic but
dementieva in a historic but woeful
in a historic but woeful allrussian
a historic but woeful allrussian final
historic but woeful allrussian final at
but woeful allrussian final at the
wimbledon was a more refreshing affair
was a more refreshing affair as
a more refreshing affair as sharapova
more refreshing affair as sharapova captivated
refreshing affair as sharapova captivated thisisanumber
affair as sharapova captivated thisisanumber showing
as sharapova captivated thisisanumber showing nerves
sharapova captivated thisisanumber showing nerves of
captivated thisisanumber showing nerves of steel
thisisanumber showing nerves of steel as
showing nerves of steel as she
nerves of steel as she battled
of steel as she battled past
steel as she battled past davenport
as she battled past davenport and
she battled past davenport and serena
battled past davenport and serena williams
past davenport and serena williams to
davenport and serena williams to take
davenport was a strong favourite for
was a strong favourite for the
a strong favourite for the us
strong favourite for the us open
favourite for the us open but
for the us open but hampered
the us open but hampered by
us open but hampered by injury
open but hampered by injury lost
but hampered by injury lost to
hampered by injury lost to the
by injury lost to the powerful
injury lost to the powerful and
lost to the powerful and unflappable
to the powerful and unflappable kuznetsova
the powerful and unflappable kuznetsova in
kuznetsova went on to give dementieva
went on to give dementieva another
on to give dementieva another grand
to give dementieva another grand slam
give dementieva another grand slam final
dementieva another grand slam final thrashing
another grand slam final thrashing with
grand slam final thrashing with the
slam final thrashing with the latters
final thrashing with the latters wayward
thrashing with the latters wayward serve
with the latters wayward serve becoming
the latters wayward serve becoming one
latters wayward serve becoming one of
wayward serve becoming one of the
serve becoming one of the talking
becoming one of the talking points
one of the talking points of
with the russians still improving the
the russians still improving the likes
russians still improving the likes of
still improving the likes of heninhardenne
improving the likes of heninhardenne clijsters
the likes of heninhardenne clijsters davenport
likes of heninhardenne clijsters davenport mauresmo
of heninhardenne clijsters davenport mauresmo venus
heninhardenne clijsters davenport mauresmo venus and
clijsters davenport mauresmo venus and serena
davenport mauresmo venus and serena will
mauresmo venus and serena will need
venus and serena will need to
and serena will need to be
serena will need to be fully
will need to be fully fit
need to be fully fit and
to be fully fit and motivated
and it may take their compatriot
it may take their compatriot safin
may take their compatriot safin to
take their compatriot safin to challenge
their compatriot safin to challenge federer
compatriot safin to challenge federer on
safin to challenge federer on the
mark philippoussis is almost certain to
philippoussis is almost certain to miss
is almost certain to miss the
almost certain to miss the australian
certain to miss the australian open
to miss the australian open after
miss the australian open after suffering
the australian open after suffering a
australian open after suffering a groin
open after suffering a groin injury
after suffering a groin injury during
suffering a groin injury during the
a groin injury during the hopman
groin injury during the hopman cup
injury during the hopman cup loss
during the hopman cup loss to
the thisisanumber suffered two tears to
thisisanumber suffered two tears to the
suffered two tears to the adductor
two tears to the adductor muscle
tears to the adductor muscle and
to the adductor muscle and was
the adductor muscle and was unable
adductor muscle and was unable to
muscle and was unable to play
and was unable to play in
was unable to play in the
unable to play in the deciding
he is now unlikely to be
is now unlikely to be fit
now unlikely to be fit in
unlikely to be fit in time
to be fit in time for
be fit in time for the
fit in time for the australian
in time for the australian open
time for the australian open which
for the australian open which begins
the australian open which begins on
australian open which begins on thisisanumber
open which begins on thisisanumber january
he has to strengthen it enough
has to strengthen it enough to
to strengthen it enough to cope
strengthen it enough to cope with
it enough to cope with repetitive
enough to cope with repetitive days
to cope with repetitive days of
cope with repetitive days of tennis
with repetitive days of tennis said
repetitive days of tennis said hopman
days of tennis said hopman cup
of tennis said hopman cup doctor
it would be very unlikely in
would be very unlikely in my
be very unlikely in my opinion
very unlikely in my opinion for
unlikely in my opinion for him
in my opinion for him to
my opinion for him to do
opinion for him to do a
for him to do a fivesetter
him to do a fivesetter once
to do a fivesetter once let
do a fivesetter once let alone
a fivesetter once let alone two
fivesetter once let alone two days
once let alone two days in
let alone two days in a
alone two days in a row
two days in a row inside
the injury is more common in
injury is more common in australian
is more common in australian rules
more common in australian rules football
common in australian rules football and
in australian rules football and a
australian rules football and a fit
rules football and a fit footballer
football and a fit footballer would
and a fit footballer would normally
a fit footballer would normally take
fit footballer would normally take three
footballer would normally take three to
would normally take three to four
normally take three to four weeks
take three to four weeks to
three to four weeks to recover
to four weeks to recover fully
four weeks to recover fully although
weeks to recover fully although marks
to recover fully although marks injury
recover fully although marks injury is
fully although marks injury is slightly
although marks injury is slightly different
marks injury is slightly different the
injury is slightly different the australian
is slightly different the australian has
slightly different the australian has suffered
different the australian has suffered a
the australian has suffered a host
australian has suffered a host of
has suffered a host of injury
suffered a host of injury problems
a host of injury problems throughout
host of injury problems throughout his
of injury problems throughout his career
injury problems throughout his career but
problems throughout his career but is
throughout his career but is still
his career but is still holding
career but is still holding out
but is still holding out slim
is still holding out slim hope
still holding out slim hope that
holding out slim hope that he
out slim hope that he can
slim hope that he can make
its something ill have to go
ill start treatment as soon as
start treatment as soon as possible
treatment as soon as possible and
as soon as possible and try
soon as possible and try to
as possible and try to strengthen
possible and try to strengthen it
and try to strengthen it without
try to strengthen it without tearing
to strengthen it without tearing it
strengthen it without tearing it any
it without tearing it any more
i know i can come back
know i can come back from
i can come back from this
can come back from this and
come back from this and thats
back from this and thats all
former world number two tommy haas
world number two tommy haas is
number two tommy haas is also
two tommy haas is also a
tommy haas is also a doubt
haas is also a doubt for
is also a doubt for the
also a doubt for the australian
a doubt for the australian open
doubt for the australian open after
for the australian open after picking
the australian open after picking up
australian open after picking up a
open after picking up a thigh
after picking up a thigh injury
picking up a thigh injury playing
up a thigh injury playing for
a thigh injury playing for germany
thigh injury playing for germany in
injury playing for germany in the
the thisisanumber had treatment on his
thisisanumber had treatment on his left
had treatment on his left thigh
treatment on his left thigh while
on his left thigh while leading
his left thigh while leading argentine
left thigh while leading argentine guillermo
thigh while leading argentine guillermo coria
he played one more game but
played one more game but his
one more game but his movement
more game but his movement was
game but his movement was hampered
but his movement was hampered and
slovakia will play argentina in the
will play argentina in the final
play argentina in the final of
argentina in the final of the
in the final of the hopman
the final of the hopman cup
final of the hopman cup after
of the hopman cup after beating
the hopman cup after beating group
hopman cup after beating group b
cup after beating group b rivals
after beating group b rivals the
daniela hantuchova defeated michaella krajicek thisisanumber
hantuchova defeated michaella krajicek thisisanumber thisisanumber
defeated michaella krajicek thisisanumber thisisanumber to
michaella krajicek thisisanumber thisisanumber to give
krajicek thisisanumber thisisanumber to give the
thisisanumber thisisanumber to give the slovaks
thisisanumber to give the slovaks the
to give the slovaks the perfect
give the slovaks the perfect start
the slovaks the perfect start before
slovaks the perfect start before dutchman
the perfect start before dutchman peter
perfect start before dutchman peter wessels
start before dutchman peter wessels retired
before dutchman peter wessels retired against
wessels was unable to compete in
was unable to compete in the
unable to compete in the mixed
to compete in the mixed doubles
compete in the mixed doubles but
in the mixed doubles but slovakia
the mixed doubles but slovakia had
mixed doubles but slovakia had already
doubles but slovakia had already booked
but slovakia had already booked their
slovakia had already booked their place
had already booked their place in
already booked their place in the
booked their place in the final
their place in the final for
place in the final for the
in the final for the second
argentina claimed top spot in group
claimed top spot in group a
top spot in group a with
spot in group a with three
in group a with three wins
group a with three wins from
in the other group b match
the other group b match the
other group b match the united
group b match the united states
b match the united states defeated
meghann shaughnessy lost the opening match
shaughnessy lost the opening match against
lost the opening match against alicia
the opening match against alicia molik
opening match against alicia molik but
match against alicia molik but james
against alicia molik but james blake
alicia molik but james blake levelled
molik but james blake levelled the
but james blake levelled the tie
james blake levelled the tie with
blake levelled the tie with a
levelled the tie with a thisisanumber
the tie with a thisisanumber thisisanumber
tie with a thisisanumber thisisanumber win
with a thisisanumber thisisanumber win over
a thisisanumber thisisanumber win over paul
thisisanumber thisisanumber win over paul baccanello
thisisanumber win over paul baccanello who
win over paul baccanello who came
over paul baccanello who came in
paul baccanello who came in as
baccanello who came in as a
who came in as a replacement
came in as a replacement for
in as a replacement for the
as a replacement for the injured
blake and shaughnessy then beat molik
and shaughnessy then beat molik and
shaughnessy then beat molik and baccanello
then beat molik and baccanello in
beat molik and baccanello in a
molik and baccanello in a tense
and baccanello in a tense mixed
baccanello in a tense mixed doubles
in a tense mixed doubles contest
a tense mixed doubles contest to
tense mixed doubles contest to take
hantuchova who did not win a
who did not win a hopman
did not win a hopman cup
not win a hopman cup singles
win a hopman cup singles match
a hopman cup singles match in
hopman cup singles match in thisisanumber
cup singles match in thisisanumber has
singles match in thisisanumber has been
match in thisisanumber has been in
in thisisanumber has been in good
thisisanumber has been in good form
has been in good form during
been in good form during this
in good form during this years
good form during this years event
form during this years event and
during this years event and has
this years event and has won
years event and has won two
event and has won two of
and has won two of her
i feel like its really deserved
feel like its really deserved this
like its really deserved this time
its really deserved this time as
really deserved this time as ive
deserved this time as ive helped
this time as ive helped dominik
time as ive helped dominik to
as ive helped dominik to get
ive helped dominik to get through
i think if i keep going
think if i keep going the
if i keep going the way
i keep going the way i
keep going the way i have
going the way i have been
the way i have been in
way i have been in the
i have been in the past
have been in the past few
been in the past few matches
in the past few matches then
the past few matches then i
past few matches then i will
i was really pleased with my
was really pleased with my last
really pleased with my last two
pleased with my last two singles
with my last two singles even
my last two singles even the
last two singles even the first
two singles even the first one
singles even the first one which
even the first one which was
the first one which was a
first one which was a really
you cant ask for a better
cant ask for a better preparation
ask for a better preparation than
for a better preparation than to
a better preparation than to play
better preparation than to play a
preparation than to play a few
than to play a few matches
to play a few matches here
play a few matches here for
a few matches here for the
american taylor dent reached the final
taylor dent reached the final of
dent reached the final of the
reached the final of the australian
the final of the australian hardcourt
final of the australian hardcourt event
of the australian hardcourt event in
the australian hardcourt event in adelaide
australian hardcourt event in adelaide with
hardcourt event in adelaide with a
event in adelaide with a crushing
in adelaide with a crushing thisisanumber
adelaide with a crushing thisisanumber thisisanumber
with a crushing thisisanumber thisisanumber win
a crushing thisisanumber thisisanumber win over
crushing thisisanumber thisisanumber win over argentine
thisisanumber thisisanumber win over argentine juan
dent will meet swede joachim johansson
will meet swede joachim johansson on
meet swede joachim johansson on sunday
swede joachim johansson on sunday after
joachim johansson on sunday after the
johansson on sunday after the second
on sunday after the second seed
sunday after the second seed survived
after the second seed survived a
the second seed survived a tense
second seed survived a tense tiebreak
seed survived a tense tiebreak to
survived a tense tiebreak to defeat
a tense tiebreak to defeat belgiums
tense tiebreak to defeat belgiums olivier
tiebreak to defeat belgiums olivier rochus
to defeat belgiums olivier rochus thisisanumber
johansson the boyfriend of lleyton hewitts
the boyfriend of lleyton hewitts sister
boyfriend of lleyton hewitts sister jaslyn
of lleyton hewitts sister jaslyn received
lleyton hewitts sister jaslyn received strong
hewitts sister jaslyn received strong crowd
sister jaslyn received strong crowd support
it feels like home for me
feels like home for me because
like home for me because jaslyn
home for me because jaslyn lives
for me because jaslyn lives here
rochus was leading thisisanumber in the
was leading thisisanumber in the second
leading thisisanumber in the second set
thisisanumber in the second set tiebreak
in the second set tiebreak but
the second set tiebreak but his
second set tiebreak but his concentration
set tiebreak but his concentration was
tiebreak but his concentration was ruffled
but his concentration was ruffled by
his concentration was ruffled by a
concentration was ruffled by a disputed
was ruffled by a disputed line
ruffled by a disputed line call
by a disputed line call and
a disputed line call and the
disputed line call and the match
it was so close one mistake
was so close one mistake like
so close one mistake like this
close one mistake like this and
one mistake like this and the
mistake like this and the match
like this and the match is
this and the match is over
for me it was clearly out
carlos moya has chosen not to
moya has chosen not to help
has chosen not to help spain
chosen not to help spain try
not to help spain try and
to help spain try and defend
help spain try and defend the
spain try and defend the davis
try and defend the davis cup
and defend the davis cup crown
defend the davis cup crown they
the davis cup crown they won
davis cup crown they won in
cup crown they won in seville
moya led spain to victory over
led spain to victory over the
spain to victory over the usa
to victory over the usa but
victory over the usa but wants
over the usa but wants to
the usa but wants to focus
usa but wants to focus on
but wants to focus on the
wants to focus on the grand
to focus on the grand slams
focus on the grand slams in
on the grand slams in thisisanumber
the grand slams in thisisanumber although
grand slams in thisisanumber although insists
slams in thisisanumber although insists he
in thisisanumber although insists he will
thisisanumber although insists he will return
although insists he will return to
insists he will return to the
he will return to the davis
will return to the davis cup
after two years of total commitment
two years of total commitment with
years of total commitment with the
of total commitment with the davis
i have taken this difficult decision
have taken this difficult decision to
taken this difficult decision to concentrate
this difficult decision to concentrate on
difficult decision to concentrate on the
decision to concentrate on the regular
to concentrate on the regular circuit
they know that after this season
know that after this season they
that after this season they can
after this season they can count
this season they can count on
season they can count on me
they can count on me again
can count on me again if
count on me again if they
on me again if they so
me again if they so wish
again if they so wish the
if they so wish the thisisanumber
they so wish the thisisanumber french
so wish the thisisanumber french open
wish the thisisanumber french open champion
the thisisanumber french open champion is
thisisanumber french open champion is determined
french open champion is determined to
open champion is determined to make
champion is determined to make an
is determined to make an impact
determined to make an impact in
to make an impact in the
make an impact in the major
an impact in the major events
impact in the major events after
in the major events after spending
the major events after spending much
major events after spending much of
events after spending much of the
after spending much of the last
spending much of the last eight
much of the last eight years
of the last eight years in
the last eight years in the
at the age of thisisanumber i
the age of thisisanumber i have
age of thisisanumber i have set
of thisisanumber i have set some
thisisanumber i have set some tough
i have set some tough goals
have set some tough goals in
set some tough goals in my
some tough goals in my professional
tough goals in my professional career
goals in my professional career and
in my professional career and this
my professional career and this season
professional career and this season i
career and this season i need
and this season i need to
this season i need to fix
season i need to fix my
i need to fix my objectives
need to fix my objectives on
to fix my objectives on specific
fix my objectives on specific dates
my objectives on specific dates and
objectives on specific dates and tournaments
since the davis cup in seville
the davis cup in seville i
davis cup in seville i have
cup in seville i have been
in seville i have been working
seville i have been working on
i have been working on my
have been working on my condition
been working on my condition as
working on my condition as well
on my condition as well as
my condition as well as technical
condition as well as technical and
as well as technical and medical
well as technical and medical aspects
as technical and medical aspects of
technical and medical aspects of my
and medical aspects of my game
medical aspects of my game which
aspects of my game which will
of my game which will allow
my game which will allow me
game which will allow me to
which will allow me to come
will allow me to come into
allow me to come into the
me to come into the big
to come into the big events
come into the big events of
into the big events of the
the big events of the year
big events of the year in
events of the year in top
of the year in top formmoya
the year in top formmoya began
year in top formmoya began thisisanumber
in top formmoya began thisisanumber with
top formmoya began thisisanumber with victory
formmoya began thisisanumber with victory in
began thisisanumber with victory in the
thisisanumber with victory in the chennai
with victory in the chennai open
tim henman has retired from great
henman has retired from great britains
has retired from great britains davis
the thisisanumber who made his davis
thisisanumber who made his davis cup
who made his davis cup debut
made his davis cup debut in
his davis cup debut in thisisanumber
davis cup debut in thisisanumber is
cup debut in thisisanumber is now
debut in thisisanumber is now set
in thisisanumber is now set to
thisisanumber is now set to fully
is now set to fully focus
now set to fully focus on
set to fully focus on the
to fully focus on the atp
fully focus on the atp tour
focus on the atp tour and
on the atp tour and on
the atp tour and on winning
atp tour and on winning his
tour and on winning his first
and on winning his first grand
ive made no secret of the
made no secret of the fact
no secret of the fact that
secret of the fact that representing
of the fact that representing great
the fact that representing great britain
fact that representing great britain has
that representing great britain has always
representing great britain has always been
great britain has always been a
britain has always been a top
has always been a top priority
always been a top priority for
been a top priority for me
a top priority for me throughout
top priority for me throughout my
priority for me throughout my career
for me throughout my career henman
me throughout my career henman told
captain jeremy bates has touted alex
jeremy bates has touted alex bogdanovic
bates has touted alex bogdanovic and
has touted alex bogdanovic and andrew
touted alex bogdanovic and andrew murray
alex bogdanovic and andrew murray as
bogdanovic and andrew murray as possible
and andrew murray as possible replacements
andrew murray as possible replacements for
henman added that he was available
added that he was available to
that he was available to help
he was available to help britain
was available to help britain in
available to help britain in its
to help britain in its bid
help britain in its bid for
britain in its bid for davis
in its bid for davis cup
its bid for davis cup success
bid for davis cup success with
for davis cup success with the
davis cup success with the next
cup success with the next tie
success with the next tie against
with the next tie against israel
although i wont be playing i
i wont be playing i would
wont be playing i would still
be playing i would still like
playing i would still like to
i would still like to make
would still like to make myself
still like to make myself available
like to make myself available to
to make myself available to both
make myself available to both jeremy
myself available to both jeremy and
available to both jeremy and the
to both jeremy and the lta
both jeremy and the lta in
jeremy and the lta in the
and the lta in the future
the lta in the future so
lta in the future so that
in the future so that i
the future so that i can
future so that i can draw
so that i can draw upon
that i can draw upon my
i can draw upon my experience
can draw upon my experience in
draw upon my experience in the
upon my experience in the hope
my experience in the hope of
experience in the hope of trying
in the hope of trying to
the hope of trying to help
hope of trying to help the
of trying to help the british
trying to help the british players
to help the british players develop
help the british players develop their
the british players develop their full
british players develop their full potential
ive really enjoyed playing in front
really enjoyed playing in front of
enjoyed playing in front of the
playing in front of the thousands
in front of the thousands of
front of the thousands of british
of the thousands of british fans
the thousands of british fans both
thousands of british fans both home
of british fans both home and
british fans both home and abroad
fans both home and abroad and
both home and abroad and would
home and abroad and would like
and abroad and would like to
abroad and would like to thank
and would like to thank every
would like to thank every one
like to thank every one of
to thank every one of them
thank every one of them for
every one of them for their
one of them for their unwavering
of them for their unwavering support
them for their unwavering support over
for their unwavering support over the
their unwavering support over the years
unwavering support over the years henman
support over the years henman leaves
over the years henman leaves davis
the years henman leaves davis cup
years henman leaves davis cup tennis
henman leaves davis cup tennis with
leaves davis cup tennis with an
davis cup tennis with an impressive
cup tennis with an impressive record
tennis with an impressive record having
with an impressive record having won
an impressive record having won thisisanumber
impressive record having won thisisanumber of
record having won thisisanumber of his
great britain captain jeremy bates paid
britain captain jeremy bates paid tribute
captain jeremy bates paid tribute to
jeremy bates paid tribute to henmans
bates paid tribute to henmans efforts
paid tribute to henmans efforts over
tim has quite simply had a
has quite simply had a phenomenal
quite simply had a phenomenal davis
simply had a phenomenal davis cup
had a phenomenal davis cup career
a phenomenal davis cup career and
phenomenal davis cup career and it
davis cup career and it has
cup career and it has been
career and it has been an
and it has been an absolute
it has been an absolute privilege
has been an absolute privilege to
been an absolute privilege to have
an absolute privilege to have captained
absolute privilege to have captained the
privilege to have captained the team
to have captained the team with
have captained the team with him
captained the team with him in
the team with him in it
while its a great loss i
its a great loss i completely
a great loss i completely understand
great loss i completely understand and
loss i completely understand and respect
i completely understand and respect his
completely understand and respect his decision
understand and respect his decision to
and respect his decision to retire
respect his decision to retire from
his decision to retire from davis
decision to retire from davis cup
to retire from davis cup and
retire from davis cup and focus
from davis cup and focus on
davis cup and focus on the
cup and focus on the grand
and focus on the grand slams
looking to the future this decision
to the future this decision obviously
the future this decision obviously marks
future this decision obviously marks a
this decision obviously marks a watershed
decision obviously marks a watershed in
obviously marks a watershed in british
marks a watershed in british davis
a watershed in british davis cup
watershed in british davis cup tennis
in british davis cup tennis but
british davis cup tennis but it
davis cup tennis but it is
cup tennis but it is also
tennis but it is also a
but it is also a huge
it is also a huge opportunity
is also a huge opportunity for
also a huge opportunity for the
a huge opportunity for the next
huge opportunity for the next generation
opportunity for the next generation to
for the next generation to make
we have a host of talented
have a host of talented players
a host of talented players coming
host of talented players coming through
of talented players coming through and
talented players coming through and despite
players coming through and despite losing
coming through and despite losing someone
through and despite losing someone of
and despite losing someone of tims
despite losing someone of tims calibre
losing someone of tims calibre i
someone of tims calibre i remain
of tims calibre i remain very
tims calibre i remain very optimistic
calibre i remain very optimistic about
i remain very optimistic about the
remain very optimistic about the future
very optimistic about the future henman
optimistic about the future henman made
about the future henman made his
the future henman made his davis
future henman made his davis cup
henman made his davis cup debut
made his davis cup debut in
his davis cup debut in thisisanumber
davis cup debut in thisisanumber against
cup debut in thisisanumber against romania
he and partner bates won their
and partner bates won their doubles
partner bates won their doubles rubber
bates won their doubles rubber on
won their doubles rubber on the
their doubles rubber on the middle
doubles rubber on the middle saturday
rubber on the middle saturday of
henman and britain had little luck
and britain had little luck in
britain had little luck in davis
had little luck in davis cup
little luck in davis cup matches
luck in davis cup matches until
in davis cup matches until thisisanumber
davis cup matches until thisisanumber when
cup matches until thisisanumber when they
matches until thisisanumber when they qualified
until thisisanumber when they qualified for
thisisanumber when they qualified for the
britain drew the usa and lost
drew the usa and lost the
the usa and lost the tie
usa and lost the tie when
and lost the tie when greg
lost the tie when greg rusedski
the tie when greg rusedski fell
tie when greg rusedski fell to
when greg rusedski fell to jim
greg rusedski fell to jim courier
rusedski fell to jim courier in
fell to jim courier in the
they made the final stages again
made the final stages again in
the final stages again in thisisanumber
final stages again in thisisanumber but
stages again in thisisanumber but this
again in thisisanumber but this time
in thisisanumber but this time lost
thisisanumber but this time lost out
but this time lost out to
this time lost out to the
time lost out to the might
serbias ana ivanovic captured her first
ana ivanovic captured her first wta
ivanovic captured her first wta title
captured her first wta title with
her first wta title with a
first wta title with a straightsets
wta title with a straightsets victory
title with a straightsets victory over
with a straightsets victory over hungarian
a straightsets victory over hungarian melinda
straightsets victory over hungarian melinda czink
victory over hungarian melinda czink in
over hungarian melinda czink in the
hungarian melinda czink in the final
melinda czink in the final of
czink in the final of the
the thisisanumber took thisisanumber minutes to
thisisanumber took thisisanumber minutes to take
took thisisanumber minutes to take the
thisisanumber minutes to take the match
ivanovic beat czink in the last
beat czink in the last round
czink in the last round of
in the last round of qualifying
the last round of qualifying but
last round of qualifying but the
round of qualifying but the hungarian
of qualifying but the hungarian made
qualifying but the hungarian made the
but the hungarian made the main
the hungarian made the main draw
hungarian made the main draw as
made the main draw as a
the main draw as a lucky
main draw as a lucky loser
draw as a lucky loser after
as a lucky loser after katarina
a lucky loser after katarina srebotnik
ivanovic said i was really nervous
said i was really nervous in
i was really nervous in the
was really nervous in the beginning
really nervous in the beginning but
nervous in the beginning but i
in the beginning but i pulled
the beginning but i pulled through
beginning but i pulled through and
but i pulled through and didnt
i pulled through and didnt do
pulled through and didnt do too
through and didnt do too much
and didnt do too much wrong
didnt do too much wrong a
do too much wrong a junior
too much wrong a junior wimbledon
much wrong a junior wimbledon finalist
wrong a junior wimbledon finalist last
a junior wimbledon finalist last year
junior wimbledon finalist last year she
wimbledon finalist last year she added
finalist last year she added its
last year she added its my
year she added its my first
she added its my first wta
added its my first wta title
its my first wta title and
my first wta title and to
first wta title and to win
wta title and to win it
title and to win it has
and to win it has really
to win it has really given
win it has really given me
it has really given me more
has really given me more energy
really given me more energy to
given me more energy to practice
me more energy to practice and
more energy to practice and improve
energy to practice and improve ivanovic
to practice and improve ivanovic will
practice and improve ivanovic will play
and improve ivanovic will play thisisanumber
improve ivanovic will play thisisanumber seed
ivanovic will play thisisanumber seed iveta
will play thisisanumber seed iveta benesova
play thisisanumber seed iveta benesova of
thisisanumber seed iveta benesova of the
seed iveta benesova of the czech
iveta benesova of the czech republic
benesova of the czech republic in
of the czech republic in the
the czech republic in the first
czech republic in the first roundsaid
republic in the first roundsaid of
in the first roundsaid of the
the first roundsaid of the australian
first roundsaid of the australian open
the belgian sports minister at the
belgian sports minister at the centre
sports minister at the centre of
minister at the centre of the
at the centre of the svetlana
the centre of the svetlana kuznetsova
centre of the svetlana kuznetsova doping
of the svetlana kuznetsova doping row
the svetlana kuznetsova doping row says
svetlana kuznetsova doping row says he
kuznetsova doping row says he will
doping row says he will not
row says he will not apologise
says he will not apologise for
he will not apologise for making
will not apologise for making allegations
claude eerdekens claims the us open
eerdekens claims the us open champion
claims the us open champion tested
the us open champion tested positive
us open champion tested positive for
open champion tested positive for ephedrine
champion tested positive for ephedrine at
tested positive for ephedrine at an
positive for ephedrine at an exhibition
for ephedrine at an exhibition event
criticised for making the announcement he
for making the announcement he said
making the announcement he said i
the announcement he said i will
this product is banned and its
product is banned and its up
is banned and its up to
banned and its up to her
and its up to her to
